SPL;Product;Level;Operator;TotalMutants;CoveredMutants;CoverageEquivalentMutants;CoveragePercent;TestFileFound;TestFilePath
BankAccountv2;P0078;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0078_L2.txt
BankAccountv2;P0079;L2;EventOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0079_L2.txt
BankAccountv2;P0080;L2;EventOmission;21;21;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0080_L2.txt
BankAccountv2;P0081;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0081_L2.txt
BankAccountv2;P0082;L2;EventOmission;12;12;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0082_L2.txt
BankAccountv2;P0083;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0083_L2.txt
BankAccountv2;P0084;L2;EventOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0084_L2.txt
BankAccountv2;P0085;L2;EventOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0085_L2.txt
BankAccountv2;P0086;L2;EventOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0086_L2.txt
BankAccountv2;P0087;L2;EventOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0087_L2.txt
BankAccountv2;P0088;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0088_L2.txt
BankAccountv2;P0089;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0089_L2.txt
BankAccountv2;P0090;L2;EventOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0090_L2.txt
BankAccountv2;P0091;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0091_L2.txt
BankAccountv2;P0092;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0092_L2.txt
BankAccountv2;P0093;L2;EventOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0093_L2.txt
BankAccountv2;P0094;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0094_L2.txt
BankAccountv2;P0095;L2;EventOmission;13;13;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0095_L2.txt
BankAccountv2;P0096;L2;EventOmission;14;14;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0096_L2.txt
BankAccountv2;P0097;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0097_L2.txt
BankAccountv2;P0098;L2;EventOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0098_L2.txt
BankAccountv2;P0099;L2;EventOmission;22;22;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0099_L2.txt
BankAccountv2;P0100;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0100_L2.txt
BankAccountv2;P0101;L2;EventOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0101_L2.txt
BankAccountv2;P0102;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0102_L2.txt
BankAccountv2;P0103;L2;EventOmission;21;21;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0103_L2.txt
BankAccountv2;P0104;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0104_L2.txt
BankAccountv2;P0105;L2;EventOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0105_L2.txt
BankAccountv2;P0106;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0106_L2.txt
BankAccountv2;P0107;L2;EventOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0107_L2.txt
BankAccountv2;P0108;L2;EventOmission;20;20;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0108_L2.txt
BankAccountv2;P0109;L2;EventOmission;15;15;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0109_L2.txt
BankAccountv2;P0110;L2;EventOmission;16;16;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0110_L2.txt
BankAccountv2;P0111;L2;EventOmission;19;19;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0111_L2.txt
BankAccountv2;P0112;L2;EventOmission;22;22;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0112_L2.txt
BankAccountv2;P0113;L2;EventOmission;24;24;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0113_L2.txt
BankAccountv2;P0114;L2;EventOmission;17;17;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0114_L2.txt
BankAccountv2;P0115;L2;EventOmission;18;18;0;100.0;True;/Users/dilekozturk/git/esg-with-feature-expressions/files/Cases/BankAccountv2/testsequences/L2/P0115_L2.txt
